Date,ABT,HON,AEP,BA,BMY,CPB,CAT,CVX,KO,CL,ED,GLW,DE,DTE,D,DWDP,ETN,XOM,F,GD,GE,HAL,HSY,IBM,IP,K,KMB,KR,SPGI,CVS,MRK,ETR,MMM,MSI,NSC,XEL,FE,PPG,SRE,PEP,PFE,EXC,MO,COP,PG,PEG,RTN,ROK,EIX,SO,TXN,UNP,UTX,WY,WHR,XRX,LCE,FBNIQ,3PNAA.,MROX.CM,SQD.1,NCR,USG,GWOW,PZSM.CM,RACM.CM,CUE.1,AMX.2,NL,FJCC,GEB.1,UAL,ACY.1,AVATQ,GCO,0141A,ML.3,CKL,SFX.2,ZE,CBS.1,SPP.3,FBO,CAL,PEL.1,TXU2,BNL.1,RYI,DI.,SPXC,C.3,AS.,AN.2,FL,ANV.1,UCC.2,SNT.1,AR.2,MOB.2,HON.Z,D2,FWLT,ARC.3,RLM.1,CBS.2,NC,CSR.1,WLA,MZIAQ,GTE.1,GAPTQ,OC,BFO.2,UCM.2,NI2,3ACKH,3BHMSQ,CCK,GRA,VO.3,PRDCQ,DOW2,OAT.,TKR,OKE,TX.2,ENRNQ,HM,FMC,SHLDQ,MEA.1,NMK,AL.1,INCLF,RDPL,UN,TRW.1,AAL,HBC1,PHA.1,WINN,CR,S.1,UCL,MAY.2,G.1,T.2,GP.1,DAN,MYG.1,NAV,PGL.1,PD.1,0033A,WWY,UIS,HPC,GM,IR,CBE,WYE,SGP,BRK3,KODK,ITT,CEG,GR,KHC,JCP,BEAM,MWV,AA.3,PBI,BHI,DD,PCG,GT,SHW,TWX.1,PAS,CMI,EMR,SLB,GWF.,MD.1,TMC,VAT,EFU.1,CCB.2,TEK.1,GQ.1,AMP.2,AVP,CSX,MCA.1,SMI.1,AMT.1,C2,DAL,HBJ,BNSSA,BGG,MDP,CLX,GIS,LLX.,SUN.1,NEM,4622B,MCD,HIA.1,HST,CHA.3,PCH,HLT,OMX,LLY,ACV.1,MDR,IK,BAX,BDX,HDLM,9975B,BC,RSHCQ,JNJ,AHM.1,BWY.1,GPC,ECH.1,UH,SKY.1,FLTWQ,HPQ,TNB,LPX,ABI.3,WMB,TKA.,CEM.2,MKG,BCR,BFI.,DEC.1,RAD,KRI,TGNA,IFF,BDK,AXP,CI
2013-10-31,2.4428,4.3311,1.448,10.9624,5.8455,9.9088,2.9291,1.5935,5.4382,33.5699,1.4018,1.137,2.98,1.552,3.289,,2.0833,2.3135,3.2975,2.4205,2.072,3.5124,16.5712,9.79,2.7123,8.0764,8.4747,4.5691,19.3136,1.9453,2.7829,1.2266,4.7612,6.0441,2.5814,1.5042,1.2626,4.9761,2.0385,5.8101,2.5518,1.1185,18.7065,1.7576,3.2781,1.4947,2.9721,5.9315,1.6487,1.9213,4.1935,3.3582,3.4116,3.2886,2.4705,0.6691,2.9821,0.863,,,,3.9546,64.5311,0.0503,,,,,1.3934,1.6647,,7.1097,,0.0781,1.968,,,3.1289,,,,,2.2949,2.2769,,,,,,0.4868,,15.3324,,2.1237,,,,,,,,3.6365,,,,0.3942,,27.4424,2.1929,,4.0837,1.1698,,,,,,38.7698,9.3942,,0.0014,,27.9729,1.5203,4.6595,,0.0033,4.232,6.3465,1.9261,,1.1361,,2.36,,,,,,,0.6504,3.3576,,2.8319,,,,,3.492,,4.5069,,,,7.5033,0.8631,3.7697,1.7953,2.1887,2.9123,3.2364,4.4363,,1.7965,3.2107,1.0585,4.0208,,0.7125,2.2514,1.8006,,405.4607,1.4468,3.9576,1.3402,11.4593,10.4979,,2.1052,3.3545,4.471,3.258,,,7.9831,2.3186,,,,,,6.8307,2.6806,,,,,165.0307,,1.6418,1.3652,2.6735,143.6315,4.7063,5.4027,,1.1654,,6.3329,,1.9371,,9.8677,,1.3927,3.3238,,0.9978,13.9706,2.5078,4.045,0.3877,,14.1711,0.7144,3.7422,,,3.8714,,0.7695,,0.2179,0.7742,2.1983,2.1127,,4.9293,,,2.6564,7.0542,,,0.2401,3.275,1.2937,4.6964,3.5138,4.5591,2.1591
2013-11-29,2.5524,4.4199,1.4548,11.2774,5.7186,9.015,2.9727,1.6264,5.5234,34.13,1.3293,1.1364,3.0674,1.4982,3.3489,,2.1453,2.4132,3.2917,2.5611,2.1132,3.4892,16.1788,9.8157,2.8364,7.7431,8.5657,4.3057,20.6495,2.0922,3.0754,1.1729,5.051,6.3689,2.6315,1.4605,1.0879,5.0164,1.9781,5.8357,2.6387,1.0546,18.5809,1.7449,3.4189,1.4585,3.1997,6.1018,1.5539,1.9082,4.2847,3.5942,3.5596,3.2578,2.5847,0.766,2.9821,0.863,,,,3.7815,64.7202,0.0503,,,,,1.3946,1.6647,,8.2196,,0.0781,2.0803,,,3.1289,,,,,2.2949,2.4616,,,,,,0.5079,,15.3324,,2.3126,,,,,,,,4.0865,,,,0.4481,,27.4424,2.1929,,4.0837,1.275,,,,,,38.7698,9.8421,,0.0014,,27.9729,1.4901,4.789,,0.0033,4.232,6.3552,2.6532,,1.1361,,2.36,,,,,,,0.6504,3.2947,,2.8319,,,,,3.6132,,4.5069,,,,7.5033,0.8631,3.7697,1.8818,2.3148,2.9123,3.2364,4.4363,,1.8297,3.2988,1.0585,4.0208,,1.1726,2.2591,1.814,,440.2308,1.4186,3.9693,1.2928,12.1642,10.2204,,2.1052,3.4955,4.4723,3.0738,,,7.9831,2.3186,,,,,,6.9595,2.8051,,,,,181.2961,,1.6418,1.5051,2.7798,148.3773,4.7622,5.4027,,1.0615,,6.3886,,1.9225,,9.6308,,1.4188,3.3505,,1.1502,13.9706,2.606,4.1782,0.3877,,14.3501,0.7398,3.825,,,4.0683,,0.7695,,0.2179,0.8688,2.1983,2.0369,,4.8616,,,2.6564,7.1919,,,0.2401,3.275,1.2651,5.0203,3.5138,4.782,2.4527
2013-12-31,2.3574,3.9033,1.4174,6.8578,5.7555,10.0741,2.7832,1.603,5.4818,25.9975,1.3222,1.1781,3.3255,1.4843,3.2284,,2.1538,2.5212,2.3305,2.3286,2.0762,3.1726,13.5648,8.6773,2.6022,6.25,7.8511,4.0767,16.2892,2.2261,2.9443,1.1716,5.3152,4.6949,2.5399,1.4545,1.0942,5.3316,1.9896,5.2321,2.5697,3.9181,18.5797,1.6627,3.2341,1.3962,2.5891,6.1019,1.5179,1.919,4.3995,3.6093,3.2737,3.0176,2.4529,0.7744,2.9821,0.863,,,,3.2077,6.1081,0.0503,,,,,1.3169,1.6647,,4.5929,,0.0781,2.029,,,3.1289,,,,,2.2949,2.6922,,,,,,0.5263,,15.3324,,2.4642,,,,,,,,4.2687,,,,0.3755,,27.4424,2.1929,,4.0837,1.2646,,,,,,1539.9814,10.9057,,0.0014,,27.9729,1.3924,4.811,,0.0033,4.232,5.7177,2.0481,,1.1361,,2.36,,,,,,,0.6504,3.2491,,2.8319,,,,,3.0433,,4.5069,,,,7.5033,0.8631,3.7697,1.4486,2.4229,2.9123,3.2364,4.4363,,2.3033,3.2899,1.0585,4.0208,,1.0529,2.1944,1.6334,,23.0154,1.3664,3.5776,1.2826,5.3479,10.5954,,2.1052,3.4801,4.6024,2.984,,,7.9831,2.3186,,,,,,6.7307,2.7688,,,,,2.0089,,1.6418,1.6319,2.6556,77.2153,4.7131,5.4027,,1.1493,,6.0025,,2.0301,,8.2882,3.434,1.4188,3.2304,,1.6096,13.9706,2.4244,4.1999,0.3877,,4.099,1.2634,3.4886,,,3.8197,,0.7695,,0.2179,0.8888,2.1983,2.1302,,5.416,,,2.6564,4.9669,,,0.2401,3.275,1.2804,4.7827,3.5138,4.9516,2.281
2014-01-31,2.2547,3.8973,1.4802,6.2936,5.4112,9.1188,2.8782,1.4326,5.0186,24.4108,1.3014,1.1377,3.0987,1.5252,3.3891,,2.0681,2.296,2.2595,2.469,1.8614,3.0638,13.8676,8.1735,2.5337,5.9338,8.2201,3.4062,15.8392,2.1063,3.1161,1.1672,4.8582,4.4376,2.5334,1.505,1.0448,5.1264,2.055,5.0693,2.5504,4.1484,17.0455,1.5286,3.0438,1.4529,2.7138,5.9304,1.5789,1.9251,4.2483,3.7434,3.28,2.8561,2.0845,0.6904,2.9821,0.863,,,,3.3141,6.5859,0.0503,,,,,1.3169,1.6647,,5.5654,,0.0781,1.8359,,,3.1289,,,,,2.2949,2.1548,,,,,,0.5261,,15.3324,,2.249,,,,,,,,3.8779,,,,0.3565,,27.4424,2.1929,,4.0837,1.1848,,,,,,1420.0861,10.4038,,0.0014,,27.9729,1.4243,5.2993,,0.0033,4.232,5.3518,1.6368,,1.1361,,2.36,,,,,,,0.6504,3.0515,,2.8319,,,,,2.9347,,4.5069,,,,7.5033,0.8631,3.7697,1.2788,2.3123,2.9123,3.2364,4.4363,,1.8693,3.1028,1.0585,4.0208,,0.5841,2.6858,1.5954,,24.8725,1.4006,3.3595,1.3421,5.3053,10.5815,,2.1052,3.1348,4.3243,2.8998,,,7.9831,2.3186,,,,,,5.82,2.5898,,,,,2.2385,,1.6418,1.5801,2.347,73.4777,4.5346,5.4027,,1.0779,,5.8256,,1.9204,,7.9426,3.3414,1.4188,3.4211,,1.4655,13.9706,2.3809,4.1098,0.3877,,3.6896,1.1663,3.3698,,,3.7765,,0.7695,,0.2179,0.9009,2.1983,2.0174,,5.6856,,,2.6564,4.8056,,,0.2401,3.275,1.1916,4.8216,3.5138,4.64,2.2505
2014-02-28,2.4466,4.0344,1.5223,6.4774,5.8227,9.5835,2.972,1.4801,5.0691,25.0487,1.3406,1.2739,3.0976,1.6043,3.4634,,2.1139,2.3984,2.3244,2.6696,1.8866,3.5633,14.7632,8.5662,2.5948,6.2111,8.2938,3.9572,16.5933,2.2749,3.3526,1.1818,5.106,4.6045,2.5148,1.5768,1.0212,5.561,2.094,5.051,2.6939,4.3501,17.5488,1.5651,3.1248,1.5976,2.7949,6.3435,1.7169,1.9769,4.5047,3.8753,3.3663,2.8207,2.2617,0.6993,2.9821,0.863,,,,3.2067,7.6039,0.0503,,,,,1.3169,1.6647,,5.4585,,0.0781,1.9412,,,3.1289,,,,,2.2949,2.2367,,,,,,0.569,,15.3324,,2.4302,,,,,,,,4.1547,,,,0.354,,27.4424,2.1929,,4.0837,1.4212,,,,,,1555.5298,11.1781,,0.0014,,27.9729,1.5262,5.2268,,0.0033,4.232,5.8481,2.014,,1.1361,,2.36,,,,,,,0.6504,3.4506,,2.8319,,,,,3.3628,,4.5069,,,,7.5033,0.8631,3.7697,1.2831,2.4048,2.9123,3.2364,4.4363,,1.9888,3.3263,1.0585,4.0208,,0.7183,2.6748,1.6555,,25.1392,1.5648,3.6684,1.4029,6.0251,11.5758,,2.1052,3.6023,4.2797,3.0797,,,7.9831,2.3186,,,,,,6.0467,2.6667,,,,,2.4286,,1.6418,1.7084,2.3992,72.6536,4.8874,5.4027,,1.1607,,5.8862,,2.0541,,7.8712,3.451,1.4188,3.7758,,1.4638,13.9706,2.4227,4.3797,0.3877,,3.9859,1.3023,3.5088,,,4.0447,,0.7695,,0.2179,0.9282,2.1983,2.1624,,5.7993,,,2.6564,5.3459,,,0.2401,3.275,1.2877,5.2171,3.5138,4.9816,2.0752
2014-03-31,2.555,3.8576,1.5062,6.3156,5.5365,9.9309,3.0549,1.5103,5.1998,36.4301,1.2647,1.4052,3.2732,1.6201,3.5316,,2.1019,2.3778,2.3041,2.7279,1.893,3.6171,14.5212,11.7321,2.5869,6.4121,8.5385,4.1185,15.2376,2.2981,3.3279,1.2038,5.0871,4.3967,2.5732,1.5609,1.1337,4.4639,2.1473,5.5796,2.6356,1.2766,18.0712,1.6228,3.1995,1.6352,2.7081,6.2723,1.8483,2.0523,4.7931,3.9964,3.3144,2.7862,2.257,0.7108,2.9821,0.863,,,,3.3698,6.6529,0.0503,,,,,1.9181,1.6647,,6.4635,,0.0781,1.9496,,,3.1289,,,,,2.2949,2.4151,,,,,,0.4661,,15.3324,,2.7372,,,,,,,,4.1085,,,,0.3336,,27.4424,2.1929,,4.0837,1.3157,,,,,,2067.0152,10.9092,,0.0014,,27.9729,1.4759,21.0711,,0.0033,4.232,5.4102,2.1495,,1.1361,,2.36,,,,21.7245,,,0.6504,3.351,,2.8319,,,,,3.4304,,4.5069,,,,7.5033,0.8631,3.7697,1.408,2.458,2.9123,3.2364,4.4363,,5.0522,3.1734,1.0585,4.0208,,0.8506,2.6858,1.8042,,27.834,1.5928,3.6236,1.3662,5.9289,12.041,,2.1052,3.6984,4.5056,3.1733,,,7.9831,2.3186,,,,,,6.9466,2.7378,,,,,2.5242,,1.6418,1.5671,2.3848,213.3781,5.0623,5.4027,,1.1663,,6.0004,,2.091,,7.4321,3.3016,1.4188,3.5931,,1.4034,13.9706,2.5006,4.2559,0.3877,,3.8408,1.0302,3.627,,,3.9216,,0.7695,,0.2179,1.0052,2.1983,2.1162,,6.0219,,,2.6564,5.488,,,0.2401,3.275,1.1814,5.1239,3.5138,4.7726,2.1303
2014-04-30,2.5703,3.8634,1.5998,6.4932,5.3382,8.8595,3.2403,1.5943,5.4863,37.7948,1.368,1.4113,3.1838,1.7041,3.6087,,2.0325,2.4929,2.3853,2.7411,1.9661,3.8738,13.3862,11.9747,2.6304,6.8334,8.6934,4.344,14.7643,2.2324,3.4328,1.3055,5.2157,4.3481,2.5033,1.6386,1.1244,4.4676,2.1884,5.7394,2.5667,1.3325,19.3651,1.7142,3.277,1.7566,2.6174,6.0019,1.8467,2.1406,4.6193,4.0554,3.3566,2.8337,2.3162,0.7605,2.9821,0.863,,,,2.813,6.0714,0.0503,,,,,1.7748,1.6647,,5.919,,0.0781,1.9967,,,3.1289,,,,,2.2949,2.1466,,,,,,0.4828,,15.3324,,2.711,,,,,,,,4.3442,,,,0.3298,,27.4424,2.1929,,4.0837,1.245,,,,,,2179.2827,10.1314,,0.0014,,27.9729,1.5839,22.4829,,0.0033,4.232,5.4413,2.4334,,1.1361,,2.36,,,,20.8163,,,0.6504,3.4254,,2.8319,,,,,3.1209,,4.5069,,,,7.5033,0.8631,3.7697,1.4105,2.568,2.9123,3.2364,4.4363,,4.5182,3.2016,1.0585,4.0208,,0.8407,2.6913,1.8727,,28.7014,1.7124,3.6355,1.4415,5.7178,12.2066,,2.1052,3.7446,4.5987,3.3051,,,7.9831,2.3186,,,,,,7.2503,2.6669,,,,,2.683,,1.6418,1.5052,2.2636,219.8999,5.1795,5.4027,,1.2355,,6.2055,,2.216,,7.3437,3.2407,1.4188,3.6078,,1.2975,13.9706,2.4738,4.1087,0.3877,,3.4083,0.6949,3.7399,,,3.9338,,0.7695,,0.2179,0.9985,2.1983,2.056,,6.2579,,,2.6564,5.0931,,,0.2401,3.275,1.163,5.2766,3.5138,4.6347,2.0364
2014-05-30,2.6546,3.8738,1.5861,6.8068,5.3009,8.9393,3.1428,1.5596,5.5024,38.4125,1.2968,1.4376,3.1098,1.66,3.4306,,2.0619,2.4472,2.4281,2.9583,1.9588,3.9702,13.5392,11.2366,2.6856,7.0532,8.7011,4.8755,16.33,2.4043,3.3918,1.3581,5.3454,4.6108,2.668,1.5815,1.1267,4.652,2.227,5.9024,2.4313,1.401,20.0652,1.844,3.2071,1.6704,2.6747,6.0976,1.8003,2.0448,4.7748,4.2436,3.2968,2.9827,2.1677,0.7768,2.9821,0.863,,,,3.0112,6.0958,0.0503,,,,,1.5607,1.6647,,6.4259,,0.0781,1.9142,,,3.1289,,,,,2.2949,2.4987,,,,,,0.4961,,15.3324,,2.6886,,,,,,,,4.291,,,,0.3338,,27.4424,2.1929,,4.0837,1.2498,,,,,,2256.8997,10.1292,,0.0014,,27.9729,1.6125,22.9346,,0.0033,4.232,5.4102,3.8613,,1.1361,,2.36,,,,23.8376,,,0.6504,3.4904,,2.8319,,,,,3.2639,,4.5069,,,,7.5033,0.8631,3.7697,1.4146,2.5688,2.9123,3.2364,4.4363,,4.3382,3.2417,1.0585,4.0208,,0.9953,2.6913,1.9451,,29.5903,1.7275,3.743,1.4507,5.9833,12.4979,,2.1052,3.7962,4.5009,3.3862,,,7.9831,2.3186,,,,,,6.7805,2.7784,,,,,2.9073,,1.6418,1.4495,2.3093,217.2815,5.1469,5.4027,,1.139,,6.2085,,2.2801,,7.7145,3.358,1.4188,3.6542,,1.3029,13.9706,2.5288,4.2785,0.3877,,3.655,2.0786,3.7462,,,3.8982,,0.7695,,0.2179,1.0118,2.1983,1.7813,,6.9687,,,2.6564,5.4854,,,0.2401,3.275,1.1895,5.3162,3.5138,4.8505,2.2842
2014-06-30,2.6921,3.7038,1.6433,6.5271,5.2223,8.9218,3.2714,1.6142,5.4518,35.0025,1.3578,1.4548,3.0887,1.7211,3.6048,,2.1629,2.3703,2.4972,2.9701,1.8914,4.1449,13.9795,10.4065,2.8266,6.3038,8.6405,5.0481,15.5984,2.2929,3.4689,1.4648,5.3483,4.0354,2.6405,1.641,1.1505,4.6479,2.3011,5.7615,2.4568,1.4271,18.9274,1.9056,3.1282,1.7422,2.4463,6.341,1.8238,2.0933,4.8747,4.1827,3.1261,3.0325,2.0724,0.769,2.9821,0.863,,,,3.0372,5.3583,0.0503,,,,,1.7579,1.6647,,4.584,,0.0781,2.0992,,,3.1289,,,,,2.2949,2.5395,,,,,,0.5213,,15.3324,,2.8303,,,,,,,,3.975,,,,0.3208,,27.4424,2.1929,,4.0837,1.1745,,,,,,47.995,10.1916,,0.0014,,27.9729,2.4624,21.5723,,0.0033,4.232,4.8053,3.669,,1.1361,,2.36,,,,7.5753,,,0.6504,3.3338,,2.8319,,,,,3.3819,,4.5069,,,,7.5033,0.8631,3.7697,1.4936,2.62,2.9123,3.2364,4.4363,,1.945,3.4893,1.0585,4.0208,,1.002,2.6913,2.1092,,19.9106,1.7957,3.3841,1.5049,4.186,13.3181,,2.1052,3.62,4.288,3.771,,,7.9831,2.3186,,,,,,6.7336,2.8301,,,,,2.6748,,1.6418,1.4093,2.4122,76.4414,4.9229,5.4027,,1.2402,,6.123,,2.2633,,7.4909,3.2457,1.4188,3.8626,,1.2337,13.9706,2.4562,4.2198,0.3877,,3.2928,1.3731,3.7835,,,3.8162,,0.7695,,0.2179,1.0172,2.1983,1.8747,,5.5301,,,2.6564,6.3632,,,0.2401,3.275,1.2662,5.2964,3.5138,4.9094,2.2248
2014-07-31,2.7724,3.6592,1.5319,6.1809,5.4494,8.0999,3.033,1.598,5.0567,32.5485,1.319,1.3024,2.8167,1.6316,3.4092,,1.9034,2.3294,2.4653,2.9757,1.8101,4.027,12.6558,11.0035,2.6984,5.7406,8.0695,5.0022,15.0705,2.323,3.4023,1.2996,5.2606,3.8602,2.6054,1.5681,1.0342,4.3872,2.1912,5.6816,2.3757,1.2158,18.3226,1.8338,3.0777,1.5022,2.407,5.657,1.7199,1.9969,4.7176,4.1223,2.8472,2.8703,2.1233,0.8197,2.9821,0.863,,,,2.6788,4.7039,0.0503,,,,,1.6462,1.6647,,5.1777,,0.0781,1.9494,,,3.1289,,,,,2.2949,2.5022,,,,,,0.4776,,15.3324,,2.6523,,,,,,,,3.8455,,,,0.3024,,27.4424,2.1929,,4.0837,1.0339,,,,,,44.8989,9.811,,0.0014,,27.9729,2.2462,20.4158,,0.0033,4.232,4.4024,3.5028,,1.1361,,2.36,,,,6.8506,,,0.6504,3.076,,2.8319,,,,,3.0994,,4.5069,,,,7.5033,0.8631,3.7697,1.3916,2.4641,2.9123,3.2364,4.4363,,1.879,3.3348,1.0585,4.0208,,1.0385,2.6913,1.992,,19.5069,1.6587,3.3257,1.3999,3.7942,13.2743,,2.1052,3.2704,4.1129,3.4654,,,7.9831,2.3186,,,,,,6.0838,2.7483,,,,,2.5878,,1.6418,1.2626,2.2905,72.6528,4.699,5.4027,,1.2144,,5.7474,,2.2355,,7.4728,3.3725,1.4188,3.7936,,1.1132,13.9706,2.5374,4.1463,0.3877,,3.1521,0.8592,3.6197,,,3.5997,,0.7695,,0.2179,1.0576,2.1983,1.69,,5.38,,,2.6564,6.64,,,0.2401,3.275,1.3232,5.1293,3.5138,4.5539,2.1781
2014-08-29,2.7803,3.7947,1.5823,6.5051,5.4526,8.6865,3.2834,1.6006,5.3694,33.2313,1.3613,1.3826,2.783,1.7295,3.5392,,1.9563,2.3416,2.5218,3.1408,1.8698,3.9465,13.1252,11.0397,2.7524,6.2338,8.3903,4.9582,15.2414,2.417,3.6044,1.3813,5.3767,3.6007,2.7422,1.6318,1.1346,4.5531,2.3288,5.9647,2.4328,1.3074,19.4419,1.8054,3.3081,1.597,2.5547,5.9078,1.8561,2.0481,4.9145,4.4142,2.9238,3.1113,2.2778,0.8537,2.9821,0.863,,,,2.9567,5.1521,0.0503,,,,,1.6633,1.6647,,5.3139,,0.0781,2.0282,,,3.1289,,,,,2.2949,2.5643,,,,,,0.5013,,15.3324,,3.1222,,,,,,,,3.8082,,,,0.3297,,27.4424,2.1929,,4.0837,1.0931,,,,,,46.5579,10.6768,,0.0014,,27.9729,2.2964,22.2441,,0.0033,4.232,4.4645,6.5651,,1.1361,,2.36,,,,6.8561,,,0.6504,3.1199,,2.8319,,,,,3.2171,,4.5069,,,,7.5033,0.8631,3.7697,1.4319,2.5232,2.9123,3.2364,4.4363,,1.8385,3.4719,1.0585,4.0208,,1.2661,2.6913,2.0492,,19.5069,1.6676,3.4188,1.4566,3.9133,14.039,,2.1052,3.4046,4.1368,3.5054,,,7.9831,2.3186,,,,,,6.4709,2.8393,,,,,2.7343,,1.6418,1.3873,2.3234,74.0996,5.2104,5.4027,,1.3206,,5.6963,,2.3466,,7.7225,3.5271,1.4188,3.9489,,1.098,13.9706,2.5472,4.1795,0.3877,,3.3608,0.8592,3.7514,,,3.8135,,0.7695,,0.2179,1.1286,2.1983,1.7811,,5.6469,,,2.6564,6.6048,,,0.2401,3.275,1.3653,5.1598,3.5138,4.6341,2.2885
2014-09-30,2.7362,3.6646,1.5143,6.2662,5.58,8.2814,3.1851,1.4446,5.5831,41.8601,1.3059,1.2729,2.7135,1.6484,3.4864,,1.8132,2.2056,2.1779,3.2372,1.832,3.5272,13.6545,13.1781,2.9662,6.4641,9.0045,5.0574,14.8788,2.4083,3.75,1.3688,5.6138,4.7435,2.7762,1.5131,1.1119,4.411,2.2874,6.0753,2.3899,1.2411,21.1514,1.704,3.4837,1.5591,2.6561,5.6509,1.697,1.9791,4.8109,4.4815,2.8274,3.2408,2.1856,0.8429,2.9821,0.863,,,,2.9334,5.2077,0.0503,,,,,1.3606,1.6647,,4.4771,,0.0781,1.9118,,,3.1289,,,,,2.2949,2.3314,,,,,,0.4819,,15.3324,,3.0966,,,,,,,,3.7088,,,,0.312,,27.4424,2.1929,,4.0837,0.9676,,,,,,22.9062,10.5681,,0.0014,,27.9729,2.3065,21.8973,,0.0033,4.232,3.8329,4.7597,,1.1361,,2.36,,,,5.1194,,,0.6504,2.9565,,2.8319,,,,,2.6509,,4.5069,,,,7.5033,0.8631,3.7697,1.281,2.3847,2.9123,3.2364,4.4363,,1.8193,3.1741,1.0585,4.0208,,1.177,2.6913,1.9547,,18.0812,1.5564,3.9366,1.3545,3.3356,15.5499,,2.1052,3.0934,4.3081,3.2311,,,7.9831,2.3186,,,,,,6.0269,2.8689,,,,,2.4606,,1.6418,1.3042,2.1111,73.5176,4.9244,5.4027,,1.1075,,6.7716,,2.2036,,6.642,3.4625,1.4188,4.0865,,0.9084,13.9706,2.5156,4.322,0.3877,,3.0618,0.8592,3.9023,,,3.8337,,0.7695,,0.2179,1.0535,2.1983,1.7334,,4.5291,,,2.6564,5.8339,,,0.2401,3.275,1.1693,4.7436,3.5138,4.4818,2.135
2014-10-31,2.8678,3.7827,1.692,6.1447,6.3443,8.5446,3.2616,1.4523,5.481,42.9256,1.4603,1.3446,3.2611,1.7801,3.598,,1.9568,2.268,2.0748,3.56,1.8456,3.0149,13.7232,11.4128,3.1452,6.7117,9.5653,5.4183,15.9412,2.5965,3.6652,1.4873,6.0928,4.835,2.7524,1.6659,1.2368,4.5668,2.3877,6.2763,2.4206,1.3321,22.2564,1.6067,3.6305,1.7295,2.7151,5.7779,1.8991,2.1019,5.0096,4.8134,2.8649,3.4442,2.5817,0.846,2.9821,0.863,,,,2.4294,5.0884,0.0503,,,,,1.3476,1.6647,,5.0532,,0.0781,1.9092,,,3.1289,,,,,2.2949,2.1538,,,,,,0.4864,,15.3324,,3.0813,,,,,,,,3.6396,,,,0.3675,,27.4424,2.1929,,4.0837,0.977,,,,,,24.6607,10.9934,,0.0014,,27.9729,2.3392,19.6892,,0.0033,4.232,3.8436,28.1077,,1.1361,,2.36,,,,5.9664,,,0.6504,2.9162,,2.8319,,,,,2.8293,,4.5069,,,,7.5033,0.8631,3.7697,1.2594,2.6496,2.9123,3.2364,4.4363,,1.7861,3.1826,1.0585,4.0208,,0.9545,2.6913,2.1089,,17.9003,1.267,3.7934,1.5133,3.5785,16.3005,,2.1052,3.4262,4.41,3.1348,,,7.9831,2.3186,,,,,,4.9746,3.1884,,,,,2.7383,,1.6418,1.4627,2.5717,76.1662,5.0718,5.4027,,0.9014,,6.6945,,2.4081,,7.2664,3.5482,1.4188,4.1798,,0.6098,13.9706,2.4585,4.8875,0.3877,,3.4004,0.8592,3.9459,,,4.2432,,0.7695,,0.2179,1.1207,2.1983,1.8622,,4.5422,,,2.6564,6.703,,,0.2401,3.275,1.2414,4.9053,3.5138,4.6052,2.3441
2014-11-28,2.9283,3.8988,1.6691,6.6096,6.4381,8.7594,3.2356,1.3181,5.8671,44.6649,1.4555,1.3834,3.3023,1.7649,3.661,,1.9408,2.1233,2.3163,3.7026,1.8942,2.3074,14.3484,11.2579,3.344,6.952,10.1828,5.4676,16.4662,2.7645,3.8209,1.4851,6.3432,4.9264,2.7772,1.6893,1.2216,4.906,2.4253,6.5328,2.5176,1.3168,23.1404,1.4713,3.762,1.7492,2.7888,5.9353,1.9289,2.1504,5.4898,4.8266,2.9474,3.5917,2.7936,0.8894,2.9821,0.863,,,,2.6033,5.4578,0.0503,,,,,1.4031,1.6647,,5.8588,,0.0781,2.0257,,,3.1289,,,,,2.2949,2.6536,,,,,,0.4602,,15.3324,,3.1517,,,,,,,,3.3429,,,,0.3642,,27.4424,2.1929,,4.0837,1.0617,,,,,,25.4685,11.1642,,0.0014,,27.9729,2.3283,18.0924,,0.0033,4.232,3.6459,29.0575,,1.1361,,2.36,,,,7.0024,,,0.6504,2.761,,2.8319,,,,,2.9316,,4.5069,,,,7.5033,0.8631,3.7697,1.3408,2.6682,2.9123,3.2364,4.4363,,1.6835,2.9241,1.0585,4.0208,,1.0047,2.6913,2.139,,17.8135,1.3636,3.9168,1.5187,4.0482,17.3869,,2.1052,3.4131,4.3886,2.731,,,7.9831,2.3186,,,,,,4.678,3.2654,,,,,3.1766,,1.6418,1.4511,2.6033,77.789,5.5491,5.4027,,0.8841,,6.9144,,2.4009,,6.8633,3.686,1.4188,4.2926,,0.5638,13.9706,2.5587,5.3292,0.3877,,3.6096,0.8592,3.9631,,,4.4924,,0.7695,,0.2179,1.22,2.1983,1.9438,,4.2346,,,2.6564,6.8411,,,0.2401,3.275,1.2828,5.0053,3.5138,4.7316,2.4223
