Date,0033A,0141A,3ACKH,3BHMSQ,3PNAA.,4622B,9975B,AA.3,AAL,ABI.3,ABT,ACV.1,ACY.1,AEP,AHM.1,AL.1,AMP.2,AMT.1,AMX.2,AN.2,ANV.1,AR.2,ARC.3,AS.,AVATQ,AVP,AXP,BA,BAX,BC,BCR,BDK,BDX,BEAM,BFI.,BFO.2,BGG,BHI,BMY,BNL.1,BNSSA,BRK3,BWY.1,C.3,C2,CAL,CAT,CBE,CBS.1,CBS.2,CCB.2,CCK,CEG,CEM.2,CHA.3,CI,CKL,CL,CLX,CMI,COP,CPB,CR,CSR.1,CSX,CUE.1,CVS,CVX,D,D2,DAL,DAN,DD,DE,DEC.1,DI.,DOW2,DTE,DWDP,ECH.1,ED,EFU.1,EIX,EMR,ENRNQ,ETN,ETR,EXC,F,FBNIQ,FBO,FE,FJCC,FL,FLTWQ,FMC,FWLT,G.1,GAPTQ,GCO,GD,GE,GEB.1,GIS,GLW,GM,GP.1,GPC,GQ.1,GR,GRA,GT,GTE.1,GWF.,GWOW,HAL,HBC1,HBJ,HDLM,HIA.1,HLT,HM,HON,HON.Z,HPC,HPQ,HST,HSY,IBM,IFF,IK,INCLF,IP,IR,ITT,JCP,JNJ,K,KHC,KMB,KO,KODK,KR,KRI,LCE,LLX.,LLY,LPX,MAY.2,MCA.1,MCD,MD.1,MDP,MDR,MEA.1,MKG,ML.3,MMM,MO,MOB.2,MRK,MROX.CM,MSI,MWV,MYG.1,MZIAQ,NAV,NC,NCR,NEM,NI2,NL,NMK,NSC,OAT.,OC,OKE,OMX,PAS,PBI,PCG,PCH,PD.1,PEG,PEL.1,PEP,PFE,PG,PGL.1,PHA.1,PPG,PRDCQ,PZSM.CM,RACM.CM,RAD,RDPL,RLM.1,ROK,RSHCQ,RTN,RYI,S.1,SFX.2,SGP,SHLDQ,SHW,SKY.1,SLB,SMI.1,SNT.1,SO,SPGI,SPP.3,SPXC,SQD.1,SRE,SUN.1,T.2,TEK.1,TGNA,TKA.,TKR,TMC,TNB,TRW.1,TWX.1,TX.2,TXN,TXU2,UAL,UCC.2,UCL,UCM.2,UH,UIS,UN,UNP,USG,UTX,VAT,VO.3,WHR,WINN,WLA,WMB,WWY,WY,WYE,XEL,XOM,XRX,ZE
1999-02-26,,,,,,,,,,,13.8178,,,14.8132,,,,,,,,,,7.0423,,28.125,20.513,27.831999999999997,14.3916,9.6002,32.7762,17.535999999999998,23.8434,,,,12.7781,15.5172,33.4723,,8.7349,,,,,21.5981,11.1128,17.5703,,,,11.1224,11.6477,,,15.9553,,32.5192,37.6791,11.3573,19.7935,22.4511,14.054,,19.625,,41.9694,24.1745,14.258,,,,22.1568,9.1819,,,,12.9918,,,15.3581,,13.8587,20.3679,32.0197,11.1269,9.3854,,10.5129,11.3697,,15.0311,9.0993,8.8942,10.4637,4.5034,6.9061,,23.5541,6.1472,20.7689,34.4377,,22.9701,34.7403,,,19.6711,,10.0824,9.6292,10.8638,,,12.7273,17.2727,,,21.209,,,325.0,16.9052,,10.8268,8.591000000000001,,26.4894,25.5263,21.6776,13.9706,943.7501,48.7127,12.5458,5.2227,15.1151,32.7107,27.4074,,18.3226,45.625,,53.9062,17.9884,11.4583,,48.7113,52.5,,,33.7302,,21.3608,2.6869,,20.9037,,19.75,2.8567,,35.8857,,16.2112,,,11.1351,9.2275,0.5111,16.6656,40.1163,,2.9661,35.6707,16.7424,23.5453,,17.139,388.2813,30.6452,31.1435,16.7553,22.491,,14.9499,,32.3815,69.0772,33.1481,,,12.485,22.6852,,,45.1545,,,7.4995,24.1848,26.0544,,,,47.2729,,15.3264,,17.4536,,,8.8951,31.9993,,2.9783,,16.6667,,,,9.2407,,6.0295,20.595,14.4247,,,,91.9459,,,,40.7609,,8.3333,28.3929,,116.9408,7.5832,26.469,,,10.7143,,47.4569,53.3381,36.1868,32.7941,33.427,13.2712,23.5203,11.4306,
1999-03-31,,,,,,,,,,,13.5164,,,14.1237,,,,,,,,,,6.1632,,30.1683,20.9923,22.5166,13.6582,8.8252,28.1774,19.9415,27.4642,,,,11.854000000000001,28.9435,33.6268,,9.8214,,,,,21.5981,13.0504,15.3327,,,,11.1224,11.2778,,,19.0917,,34.5865,36.507,10.8422,39.582,22.7304,12.023,,19.4688,,35.6386,30.0847,13.6856,,,,25.3014,10.8497,,,,12.3197,,,14.7406,,11.9624,18.4451,31.1893,11.6837,9.106,,10.1791,11.1181,,14.0704,9.0993,8.8942,9.2339,4.2089,6.4153,,22.3881,7.3369,22.079,36.7953,,21.5278,36.8098,,,14.2636,,9.749,7.9765,12.2994,,,13.75,29.3893,,,21.9262,,,325.0,19.5111,,11.1233,8.7688,,23.8564,24.7902,21.1025,13.9706,943.7501,61.1627,12.7775,3.8584,16.9456,35.8238,26.2112,,17.6452,45.1287,,49.8958,17.4825,10.299000000000001,,42.4375,22.1726,,,35.126,,19.4059,4.9868,,14.7917,,19.0188,2.5612,,34.236999999999995,,16.2112,,,11.1351,8.6239,0.4825,19.846,56.4516,,2.8212,41.9922,16.4844,25.2024,,15.932,73.2955,27.7218,30.3479,16.2631,25.8404,,14.8484,,33.4936,72.64399999999999,35.3565,,,13.1074,22.6852,,,45.1545,,,6.5745,26.3688,28.5836,,,,44.7368,,17.5781,,25.1696,,,8.4112,31.5029,,2.7671,,14.6469,,,,11.0141,,7.3163,18.9248,12.9974,,,,62.4214,,,,78.4574,,8.7938,22.6947,,106.875,7.3709,27.6403,,,12.616,,43.0195,61.6872,35.1897,31.1798,38.6095,12.0768,28.3384,11.1604,
1999-04-30,,,,,,,,,,,13.9675,,,14.7464,,,,,,,,,,7.1181,,34.8157,23.2988,26.904,13.0374,11.1111,27.3743,19.6367,26.6577,,,,15.8504,35.5655,33.3319,,11.0969,,,,,21.5981,18.2884,17.4011,,,,11.1224,12.5,,,19.8605,,38.5103,35.9424,16.311,42.4093,22.3901,14.3841,,25.3866,,35.7323,33.8136,15.2371,,,,30.8029,15.4891,,,,13.120999999999999,,,14.7812,,13.172,22.4739,36.5291,14.9825,10.3477,,11.4809,12.5942,,14.9183,9.0993,8.8942,8.3686,5.5408,7.1429,,22.9478,8.4047,18.0128,35.0491,,20.8333,35.1227,,,14.8515,,11.294,10.4846,14.1204,,,15.75,32.5382,,,17.5781,,,325.0,23.3042,,16.6575,9.9099,,23.3889,29.256999999999998,22.191,13.9706,943.7501,77.2915,17.8144,3.9266,19.3326,36.1111,28.6822,,22.5684,50.04600000000001,,45.2604,18.9248,11.8563,,36.8125,25.0,,,32.8488,,22.6466,5.7133,,19.4792,,23.9247,2.5521,,30.0709,,16.2112,,,11.1351,10.0795,0.5265,16.3234,77.62100000000001,,3.7028,41.7969,20.625,26.1387,,17.9839,91.4773,23.7319,33.2934,16.2631,31.551,,15.5532,,31.5705,54.2748,33.8673,,,16.6081,22.6852,,,45.1545,,,7.9978,30.061999999999998,33.4365,,,,39.1194,,19.4531,,26.7117,,,9.7642,31.9364,,3.5832,,15.8397,,,,12.3799,,10.0459,20.4545,15.1199,,,,64.2296,,,,88.4309,,9.2318,25.7684,,119.75,8.3752,29.5663,,,15.4002,,44.0341,73.7904,34.5088,37.7809,36.0947,12.5651,33.3584,12.2843,
1999-05-31,,,,,,,,,,,13.0472,,,15.4359,,,,,,,,,,8.941,,31.6907,21.5829,27.855999999999998,13.3607,11.1111,25.5237,19.7016,27.8226,,,,15.024000000000001,37.128,36.0522,,11.2245,,,,,21.5981,15.5895,17.8282,,,,11.1224,13.8611,,,21.2415,,37.547,31.4447,15.4345,43.9277,24.3132,14.9433,,24.1946,,34.5131,31.3559,16.0013,,,,28.5152,13.8361,,,,14.0224,,,15.7978,,14.7849,22.2561,34.6481,14.2472,10.7409,,10.2576,12.1859,,15.9862,10.3409,8.8942,8.6229,5.642,7.2751,,24.4403,10.3368,16.859,33.8226,,22.2645,33.5123,,,16.677,,11.5071,11.718,14.7377,,,17.625,31.584,,,14.7656,,,325.0,23.0315,,15.390999999999998,11.8495,,24.1111,32.4476,23.1039,13.9706,943.7501,72.4891,16.3983,4.1175,21.9015,34.3056,26.8895,,21.5562,50.3676,,44.6875,18.4878,11.8355,,35.7188,24.1071,,,29.845,,21.5664,5.0484,,19.2361,,23.0511,2.8068,,28.8958,,16.2112,,,11.1351,9.5135,0.4862,15.5047,57.4597,,3.3306,46.4844,20.5469,26.746,,21.5276,90.0568,24.6377,30.3479,17.6702,29.9805,,16.3065,,30.3419,50.4717,33.7094,,,15.5211,22.6852,,,45.1545,,,8.5498,34.0909,32.3953,,,,36.4879,,19.2578,,25.1696,,,10.2378,29.9855,,4.2587,,16.4122,,,,12.6312,,9.258,20.6075,15.2087,,,,68.7893,,,,84.5745,,9.2992,31.0963,,114.125,8.1241,25.3316,,,14.9652,,40.2597,80.9156,33.8765,34.8666,34.0976,13.5742,32.0783,11.7485,
1999-06-30,,,,,,,,,,,12.8526,,,13.5117,,,,,,,,,,8.9527,,34.6875,22.4222,22.0,12.4467,13.4014,24.3941,21.8426,21.2766,,,,12.7203,62.037,36.5345,,15.1042,,,,,21.5981,19.3548,16.8831,,,,11.1224,12.8247,,,18.8559,,35.6884,32.7646,16.8015,48.5497,25.4808,15.5997,,23.3892,,35.9209,34.8214,15.6986,,,,29.1005,14.1984,,,,12.7743,,,14.5498,,14.6175,21.4804,37.5,14.7285,10.7388,,10.3865,13.1486,,13.6564,12.0455,8.8942,8.9619,5.6079,7.9449,,25.2332,11.2546,17.6603,36.3282,,22.2645,39.9118,,,16.9903,,12.1111,11.5523,18.3217,,,14.6875,50.8427,,,14.7656,,,325.0,24.0868,,18.9002,12.6269,,26.3889,34.6051,28.9474,13.9706,943.7501,75.0592,16.7477,3.292,20.5773,36.2963,25.0,,19.8931,48.8189,,44.6875,18.6022,11.9246,,34.4351,15.7072,,,30.9211,,21.1128,5.9035,,15.1562,,22.8182,2.8978,,30.4292,,16.2112,,,11.1351,9.6339,0.537,15.9244,116.9118,,3.5507,321.2499,22.822,24.953000000000003,,22.7834,42.875,26.087,29.1633,17.1627,34.0798,,14.2114,,29.0883,51.4151,31.3158,,,15.7921,110.0,,,45.1545,,,8.3658,37.8876,33.5554,,,,40.3846,,16.7169,,33.9257,,,9.2225,30.1327,,4.9827,,14.3196,,,,12.2689,,11.8301,19.3627,16.7851,,,,60.5042,,,,136.6379,,8.9196,28.8426,,30.8532,7.5574,27.5862,,,16.2281,,41.1458,69.3599,34.4353,30.5556,34.9848,12.7976,32.0021,17.0247,
1999-07-30,,,,,,,,,,,12.1622,,,12.7248,,,,,,,,,,8.8682,,28.4375,22.7022,22.6875,14.102,13.1611,24.8087,18.5497,19.4592,,,,13.2572,64.4676,34.4922,,10.4167,,,,,11.1383,18.9113,17.8166,,,,11.1224,12.6894,,,18.6838,,35.779,34.3558,19.0257,49.5146,25.5814,12.5914,,27.3658,,35.2131,33.4249,15.9705,,,,30.7246,20.4973,,,,12.3824,,,13.9871,,13.832,20.3712,39.0768,15.8391,10.4167,,8.9258,12.7358,,12.5826,11.9318,8.8942,8.2073,5.7259,6.8856,,25.7929,9.4354,16.7029,35.0423,,22.9398,39.8406,,,15.0789,,11.8261,11.8183,16.472,,,14.7917,51.8258,,,11.9016,,,325.0,24.732,,16.7668,12.5309,,25.5507,33.6513,29.8109,13.9706,943.7501,76.1795,16.6667,3.2273,20.5399,32.5223,26.3731,,21.2891,47.687,,44.6875,18.1799,12.1627,,31.5805,14.4326,,,31.344,,21.9512,5.8904,,14.1146,,23.0807,2.6859,,27.9494,,79.6396,,,11.1351,7.8679,0.5717,15.2923,108.8235,,4.0693,314.9999,22.1591,25.5874,,22.8282,38.75,26.4757,28.8796,16.7328,31.462,,14.0373,,29.2763,44.7687,31.7763,,,15.9425,92.0,,,45.1545,,,8.099,39.7771,31.8012,,,,37.6923,,16.2651,,32.2611,,,9.179,28.4218,,5.0722,,14.0427,,,,12.4193,,10.0101,19.6895,15.9612,,,,60.5042,,,,136.8535,,8.6369,30.2315,,28.7368,7.2453,25.5508,,,15.7209,,39.2857,68.5451,30.7674,28.75,31.0976,11.9048,32.9357,14.0882,
1999-08-31,,,,,,,,,,,12.2861,,,13.0621,,,,,,,,,,9.2905,,27.4219,23.693,22.6562,13.7684,12.2897,23.7883,16.867,19.9468,,,,13.4086,63.1944,36.5021,,8.6806,,,,,9.7067,18.2661,16.8425,,,,11.1224,12.8247,,,19.0281,,38.7681,27.7607,17.4265,49.2131,25.6904,11.9401,,24.6822,,29.5065,33.8141,16.7633,,,,26.9972,20.9005,,,,12.5,,,14.1479,,13.8661,21.1391,38.4174,15.689,10.2448,,9.5929,9.4634,,12.5826,10.3175,8.8942,7.2509,4.7818,7.3093,,26.2127,9.3371,15.6328,36.1072,,26.2539,37.8486,,,14.017000000000001,,10.5259,11.7043,17.4844,,,13.3333,52.1067,,,14.0957,,,325.0,23.4894,,15.655,12.6132,,23.5958,33.3501,26.8092,13.9706,943.7501,70.298,16.4886,2.9197,17.0188,36.5179,26.9413,,19.8713,47.0965,,44.6875,18.2221,10.9127,,35.8774,12.1711,,,31.109,,21.1509,4.715,,13.3594,,24.8031,2.6995,,27.7686,,80.5124,,,11.1351,8.6215,0.569,14.2728,120.2206,,3.8499,302.4999,19.839000000000002,25.1175,,10.5813,36.375,23.0035,26.7803,16.0384,29.9592,,14.2767,,25.6579,49.8899,34.8246,,,16.0595,108.5,,,45.1545,,,8.142000000000001,36.6279,30.8118,,,,40.4808,,14.6837,,35.5238,,,9.4183,28.8757,,5.0573,,14.1218,,,,11.677999999999999,,10.6547,18.8725,15.873,,,,68.9601,,,,144.3966,,7.5377,31.8519,,25.7606,6.6127,25.3352,,,15.5016,,39.5089,67.2211,30.2365,25.0,25.3049,12.4669,32.7282,13.8179,
1999-09-30,,,,,,,,,,,10.6617,,,11.2997,,,,,,,,,,9.4595,,15.1296,22.509,18.8606,12.0832,11.4631,22.1993,14.6434,19.6241,,,,11.6517,76.3158,34.727,,13.9706,,,,,10.2304,19.6461,13.8314,,,,11.4387,11.9174,,,27.8674,,31.993000000000002,24.2089,11.776,26.5451,22.7471,11.1921,,23.9407,,27.8998,29.6823,15.8389,,,,21.8527,20.7997,,,,10.7301,,,13.3013,,12.4043,21.0625,36.6629,13.4458,9.5189,,9.1775,8.8682,,10.6355,9.5238,8.8942,7.1842,4.1509,7.5865,,21.0503,9.8286,15.4932,36.764,,25.430999999999997,36.3341,,,12.7093,,8.7017,9.1266,18.7988,,,12.6524,75.9259,,,14.0957,,,114.8438,22.0311,,14.9869,10.8626,,21.4482,31.3878,22.8477,13.9706,943.7501,51.5027,13.575999999999999,2.3031,16.1972,32.8125,26.9335,,17.5642,38.9113,,44.6875,17.6849,15.8333,,29.5795,8.4918,,,31.5693,,21.875,6.2216,,12.075,,24.1363,2.4423,,25.8828,,76.8032,,,9.3421,8.2447,0.6112,9.0505,215.625,,4.8178,304.9999,23.3333,22.3375,,10.3258,22.7734,19.7917,26.4304,14.0625,24.2431,,12.4524,,23.4615,47.4119,31.9966,,,16.2162,74.2857,,,45.1545,,,6.9637,38.1458,22.4446,,,,32.0772,,12.033,,42.8959,,,8.168,25.4605,,5.3146,,12.7684,,,,11.5819,,10.1259,20.6958,17.9894,,,,50.9288,,,,82.3611,,6.3067,28.741999999999997,,18.0686,5.8079,21.3354,,,13.2212,,36.6713,62.6763,26.1644,20.0087,24.7024,11.7187,31.0204,12.4424,
1999-10-29,,,,,,,,,,,11.7334,,,11.4238,,,,,,,,,,9.4595,,19.6646,25.6769,20.3816,13.0358,10.4263,25.4422,13.1498,17.7448,,,,11.6642,73.5197,39.518,,17.2794,,,,,9.4747,19.8253,12.7404,,,,11.2913,13.0032,,,26.7921,,42.3077,25.9098,11.9829,25.3199,26.7857,10.1944,,48.6607,,29.6942,30.5393,16.8919,,,,23.2749,30.4622,,,,9.7933,,,12.2396,,15.1148,20.0208,35.6585,11.7225,9.8479,,10.0222,8.7838,,10.9506,9.8214,26.9231,7.7625,3.5003,7.0755,,19.8351,10.2402,13.3263,42.016000000000005,,27.3315,41.6667,,,12.4701,,7.1076,8.3254,16.1377,,,13.4146,69.7917,,,15.2123,,,104.6875,20.9284,,12.5982,8.8502,,23.4884,25.4864,25.3311,13.9706,943.7501,56.3918,12.9119,2.4751,12.9464,36.1207,28.6421,,20.9771,47.5806,,44.6875,20.418,15.8135,,31.7396,6.8954,,,30.1095,,21.4985,5.5687,,13.575,,23.8851,1.8842,,31.7732,,47.6247,,,8.6513,7.5812,0.4056,9.0676,182.8125,,4.4123,304.9999,23.2738,25.2708,,9.9426,22.3047,19.697,19.7618,12.466,24.8317,,12.7546,,26.6827,49.8169,35.7935,,,16.3851,63.75,,,45.1545,,,6.4249,46.4945,15.0696,,,,36.3971,,12.8592,,41.6912,,,8.4258,31.3816,,4.9632,,12.5383,,,,12.9107,,11.2641,22.6808,15.718,,,,55.5728,,,,76.9444,,6.3492,14.370999999999999,,20.9586,6.0366,21.7626,,,14.1068,,44.0953,62.468,30.3945,20.7248,31.1012,11.6848,30.2296,8.4185,
1999-11-30,,,,,,,,,,,11.0432,,,10.3891,,,,,,,,,,9.4595,,22.218000000000004,25.193,17.9757,13.5497,10.0518,25.6191,13.7232,19.1434,,,,10.6662,66.4474,37.5566,,13.9706,,,,,8.3777,16.6219,12.7034,,,,9.6108,12.4735,,,29.4803,,38.986,28.2041,9.5745,26.0346,26.5625,9.1656,,42.3363,,27.1307,29.6196,15.9266,,,,21.4689,36.0819,,,,9.7529,,,11.0577,,13.5204,19.0,33.9844,12.0633,9.0666,,9.2232,8.7838,,9.7952,8.2692,26.4423,7.4733,4.1724,6.4072,,17.6649,10.8198,12.3948,40.3493,,22.7719,49.6489,,,12.3206,,6.77,7.5939,13.1836,,,10.2134,71.5278,,,14.5637,,,104.6875,22.0541,,12.4346,11.3181,,22.8488,26.7348,24.3791,13.9706,943.7501,56.0402,11.9698,2.5249,11.3839,35.7759,24.3705,,21.2893,54.2843,,44.6875,17.2428,15.8135,,33.2589,6.6576,,,33.3885,,22.7786,2.6307,,13.3,,24.0107,1.8753,,31.4238,,57.1069,,,7.6645,6.7125,0.4237,8.982000000000001,197.3958,,5.1994,304.9999,20.3571,23.555999999999997,,9.1761,21.6406,21.0227,20.7919,12.1603,23.8017,,11.2837,,26.5865,45.9728,36.8601,,,15.8277,55.0,,,45.1545,,,6.5824,56.5498,15.6733,,,,37.5919,,12.2126,,41.7907,,,7.4147,29.8355,,4.3629,,11.3497,,,,11.9795,,12.0098,20.3027,14.3608,,,,59.4814,,,,73.75,,5.8389999999999995,18.3121,,17.6927,6.0518,20.3237,,,12.3482,,49.7238,56.2212,31.6302,21.2674,30.9524,11.1073,32.3724,8.1218,
1999-12-31,,,,,,,,,,,10.3511,,,10.0705,,,,,,,,,,9.4595,,19.8795,26.8499,16.25,12.3585,9.9776,23.348000000000003,15.3676,18.8374,,,,9.3586,100.2976,32.6696,,12.5,,,,,7.5133,17.8849,11.4554,,,,10.407,11.7886,,,22.6937,,44.0678,31.4844,9.1156,15.9951,23.0283,11.7604,,60.3365,,25.5609,24.964000000000002,13.2155,,,,31.6054,36.4496,,,,9.497,,,11.0224,,13.0286,18.75,37.2899,10.9214,11.9213,,9.5196,9.4017,,9.075,8.4615,26.9231,7.3399,4.4171,6.2063,,17.3137,10.047,12.1264,46.0538,,21.6012,65.2188,,,11.704,,8.6845,6.4048,13.3631,,,39.8438,78.9216,,,12.6179,,,71.0227,20.491999999999997,,13.6642,13.5698,,22.6974,29.0768,24.2742,13.9706,1175.0,41.8339,12.9647,2.1998,10.1722,31.5034,20.5417,,20.9024,44.8077,,44.6875,18.1593,15.8135,,28.913,6.7285,,,28.7946,,24.9626,3.6833,,12.1887,,23.1931,1.6181,,25.9551,,52.4549,,,8.0497,8.4838,0.6062,10.25,62.8205,,5.8757,304.9999,28.8732,23.4375,,8.5587,18.2432,20.9961,21.1425,9.3182,23.5896,,10.5492,,25.0,42.3098,36.1592,,,17.0007,16.6482,,,45.1545,,,6.9296,33.3475,11.8056,,,,29.8415,,11.6667,,54.4903,,,7.5328,30.5074,,4.0297,,10.1608,,,,13.2634,,14.3438,20.4268,15.5868,,,,53.5319,,,,50.8523,,4.805,19.837,,13.4423,5.4229,22.1843,,,12.1385,,41.8048,58.744,31.1795,21.6956,23.0882,11.0795,27.7802,8.3481,
2000-01-31,,,,,,,,,,,9.2822,,,10.5016,,,,,,,,,,9.4595,,19.1642,26.6077,17.451,12.5675,8.4922,19.7137,11.7831,18.3129,,,,7.7443,117.5595,33.7194,,12.5,,,,,5.2934,16.1273,10.8711,,,,9.4477,12.2459,,,20.2113,,40.1695,29.8438,7.2170000000000005,13.9106,17.0856,11.5754,,56.25,,22.3958,24.0994,14.0572,,,,28.3069,38.3224,,,,10.4354,,,10.4433,,14.49,17.9943,57.0378,10.7429,11.5451,,8.8835,7.2115,,9.1,8.0769,16.6667,6.0417,4.1426,5.0699,,17.1584,7.6816,10.8333,39.8785,,18.8444,78.0223,,,11.3797,,7.895,5.4412,11.3095,,,41.4063,70.8333,,,8.4677,,,60.2273,17.0508,,8.3946,13.1348,,20.3349,30.2561,23.0242,13.9706,956.25,35.3017,11.0811,2.0806,18.5142,29.0752,16.1667,,19.8443,44.1827,,15.2412,16.2919,15.8135,,29.0761,6.1603,,,26.6964,,20.9581,4.0135,,11.0393,,22.186,1.4686,,30.3736,,48.4473,,,6.3154,6.8608,0.5537,10.4192,52.2436,,5.6319,304.9999,23.9437,21.2054,,8.8993,15.9347,19.6289,21.4434,9.9716,21.2769,,10.4167,,24.2021,47.2011,33.354,,,14.9626,21.0177,,,45.1545,,,7.1558,33.1356,10.1389,,,,30.8979,,9.7917,,59.284,,,8.234,27.7537,,3.69,,10.8553,,,,11.3019,,11.4487,18.045,14.8839,,,,59.6953,,,,43.3712,,4.4995,19.7981,,12.3846,4.3297,18.0674,,,10.8675,,48.4375,73.1597,29.3233,17.3338,27.6838,10.9375,28.5776,7.6812,
2000-02-29,,,,,,,,,,,9.4069,,,8.8166,,,,,,,,,,9.4595,,16.3027,21.6717,14.4853,10.722999999999999,7.9316,17.4009,9.6875,21.6783,,,,5.8355,123.2143,29.1386,,12.5,,,,,5.3571,13.3246,8.5694,,,,6.5116,12.0935,,,20.7923,,35.3814,25.2734,6.2854,12.9748,15.4212,11.7604,,42.6683,,22.4359,21.5238,12.3527,,,,24.2288,31.3596,,,,9.0653,,,8.8059,,13.0597,14.8897,57.7731,11.2692,9.375,,7.4327,6.8643,,7.4,7.8358,15.7986,5.7176,3.7235,3.9773,,12.1438,8.9984,9.9425,39.3949,,19.3182,95.0936,,,10.6427,,7.5594,4.5627,10.8929,,,46.0938,74.8775,,,8.3669,,,59.0909,17.0952,,8.0882,16.3199,,21.0227,27.6954,19.3548,13.9706,875.0,27.287,9.0208,1.5954,14.8585,24.3243,16.875,,16.4504,37.4038,,13.1031,14.2912,15.8135,,25.8424,5.6519,,,22.6786,,17.1407,3.8103,,9.4349,,20.8975,1.4202,,23.7822,,61.2715,,,7.2644,5.7155,0.4739,10.2669,56.7308,,5.6319,304.9999,19.1021,19.2634,,7.7284,13.4291,19.5312,21.6622,9.375,20.0875,,8.7879,,22.7837,41.9022,29.0017,,,13.4171,22.1792,,,45.1545,,,6.5497,25.7627,8.2222,,,,24.6479,,10.625,,71.7081,,,7.1121,25.1856,,4.3414,,10.5263,,,,10.6006,,10.0451,15.5488,10.9719,,,,92.036,,,,40.5303,,6.438,18.5559,,11.6923,3.7399,17.3848,,,10.1329,,43.6543,80.3675,25.4229,15.5023,25.5882,9.9787,25.9698,8.0031,
2000-03-31,,,,,,,,,,,9.9669,,,10.5345,,,,,,,,,,9.4595,,17.3077,23.2807,15.3709,11.8838,8.0244,16.3238,10.7321,17.4255,,,,7.1151,275.0,28.0259,,12.5,,,,,6.1224,14.1282,9.7493,,,,7.5829,13.2261,,,18.8903,,36.8464,19.8795,6.5213,10.9156,16.712,14.2803,,83.9286,,23.0445,19.9649,11.6477,,,,23.1744,33.3333,,,,8.6354,,,8.9615,,8.5816,16.9188,59.9,11.3749,8.3076,,7.7832,7.9044,,8.1522,8.3022,24.8264,5.462999999999999,4.2629,5.5785,,10.1036,11.5223,13.5929,44.6551,,21.2243,84.0919,,,11.0532,,9.5281,5.5258,14.5703,,,46.0938,91.3889,,,7.1573,,,120.0,18.1734,,8.227,16.0848,,22.6744,31.4827,23.2202,13.9706,29.1667,22.7812,10.1494,1.9507,14.033,22.7346,16.7208,,17.264,35.5587,,15.4057,15.1627,15.8135,,26.0938,5.8544,,,25.9549,,16.0043,5.5142,,10.6877,,20.1278,1.4294,,23.1491,,42.9517,,,7.442,7.0026,0.5617,10.677,65.9926,,4.4455,304.9999,31.6667,19.8121,,6.3623,13.3482,24.8884,19.5561,8.1395,24.2769,,8.0068,,24.0517,45.1389,19.2373,,,13.5525,17.7239,,,45.1545,,,6.5545,32.5321,9.9719,,,,25.1689,,11.7686,,80.5263,,,7.3185,21.9807,,5.4135,,9.4101,,,,10.9906,,9.8585,25.9602,15.1882,,,,78.4314,,,,25.8696,,6.563,15.6631,,11.3406,4.5783,20.3831,,,10.2312,,46.2974,57.7829,28.2399,14.8438,30.1966,10.6283,22.7405,16.6261,
2000-04-28,,,,,,,,,,,10.8875,,,12.9417,,,,,,,,,,9.4595,,24.5562,23.3687,16.1331,12.9123,8.1303,18.3808,12.0357,16.9702,,,,6.6393,289.2045,25.7262,,12.5,,,,,5.202999999999999,14.1282,9.5578,,,,7.7014,13.7189,,,19.8878,,37.3366,22.1386,6.1739999999999995,11.1958,14.5251,16.2879,,74.7768,,26.6871,18.3855,13.6364,,,,20.7667,29.6875,,,,9.6524,,,10.8269,,9.8769,17.4761,55.75,12.2499,10.4681,,9.2763,7.8519,,10.0543,8.7687,21.5909,5.9211,4.3902,7.5413,,9.4883,10.3526,15.9836,45.1214,,21.3343,85.609,,,12.1528,,10.5037,5.5795,17.2656,,,46.0938,98.1944,,,9.0909,,,117.5,19.316,,7.9401,15.6312,,21.1628,29.6543,22.8063,13.9706,24.8016,19.5838,10.7658,1.9821,37.5,26.699,15.7468,,17.8414,35.7955,,16.2829,14.5155,15.8135,,32.1354,5.6435,,,26.4323,,16.0766,4.8765,,9.9907,,19.6875,1.5069,,25.8972,,35.0086,,,9.4072,5.9423,0.5259,10.2778,68.9338,,5.5569,304.9999,39.1667,21.3031,,6.426,12.508,20.4241,17.8877,10.0533,22.2656,,9.6959,,25.3017,52.0062,20.2542,,,14.0868,15.0653,,,45.1545,,,6.1724,36.5385,12.4649,,,,27.2382,,13.2314,,80.5921,,,8.391,25.3623,,5.2205,,10.4284,,,,9.9755,,11.2235,27.0775,16.5659,,,,79.8407,,,,28.0978,,6.1852,14.1387,,12.2101,4.5579,20.0605,,,11.3656,,54.3543,49.3169,26.6085,13.8997,31.6011,11.6644,22.6494,16.9458,
