datadate,gind,gsector,gsubind,naics,sic,spcindcd,tic
12/31/1997,551010,55,55101010,2211,4911,705,PPL
12/31/1998,551010,55,55101010,2211,4911,705,PPL
12/31/1999,551010,55,55101010,2211,4911,705,PPL
12/31/2000,551010,55,55101010,2211,4911,705,PPL
12/31/2001,551010,55,55101010,2211,4911,705,PPL
12/31/2002,551010,55,55101010,2211,4911,705,PPL
12/31/2003,551010,55,55101010,2211,4911,705,PPL
12/31/2004,551010,55,55101010,2211,4911,705,PPL
12/31/2005,551010,55,55101010,2211,4911,705,PPL
12/31/2006,551010,55,55101010,2211,4911,705,PPL
12/31/2007,551010,55,55101010,2211,4911,705,PPL
12/31/2008,551010,55,55101010,2211,4911,705,PPL
12/31/2009,551010,55,55101010,2211,4911,705,PPL
12/31/2010,551010,55,55101010,2211,4911,705,PPL
12/31/2011,551010,55,55101010,2211,4911,705,PPL
12/31/2012,551010,55,55101010,2211,4911,705,PPL
12/31/2013,551010,55,55101010,2211,4911,705,PPL
12/31/2014,551010,55,55101010,2211,4911,705,PPL
12/31/2015,551010,55,55101010,2211,4911,705,PPL
12/31/2016,551010,55,55101010,2211,4911,705,PPL
12/31/2017,551010,55,55101010,2211,4911,705,PPL
12/31/1990,201060,20,20106020,333911,3561,355,PNR
12/31/1991,201060,20,20106020,333911,3561,355,PNR
12/31/1992,201060,20,20106020,333911,3561,355,PNR
12/31/1993,201060,20,20106020,333911,3561,355,PNR
12/31/1994,201060,20,20106020,333911,3561,355,PNR
12/31/1995,201060,20,20106020,333911,3561,355,PNR
12/31/1996,201060,20,20106020,333911,3561,355,PNR
12/31/1997,201060,20,20106020,333911,3561,355,PNR
12/31/1998,201060,20,20106020,333911,3561,355,PNR
12/31/1999,201060,20,20106020,333911,3561,355,PNR
12/31/2000,201060,20,20106020,333911,3561,355,PNR
12/31/2001,201060,20,20106020,333911,3561,355,PNR
12/31/2002,201060,20,20106020,333911,3561,355,PNR
12/31/2003,201060,20,20106020,333911,3561,355,PNR
12/31/2004,201060,20,20106020,333911,3561,355,PNR
12/31/2005,201060,20,20106020,333911,3561,355,PNR
12/31/2006,201060,20,20106020,333911,3561,355,PNR
12/31/2007,201060,20,20106020,333911,3561,355,PNR
12/31/2008,201060,20,20106020,333911,3561,355,PNR
12/31/2009,201060,20,20106020,333911,3561,355,PNR
12/31/2010,201060,20,20106020,333911,3561,355,PNR
12/31/2011,201060,20,20106020,333911,3561,355,PNR
12/31/2012,201060,20,20106020,333911,3561,355,PNR
12/31/2013,201060,20,20106020,333911,3561,355,PNR
12/31/2014,201060,20,20106020,333911,3561,355,PNR
12/31/2015,201060,20,20106020,333911,3561,355,PNR
12/31/2016,201060,20,20106020,333911,3561,355,PNR
12/31/2017,201060,20,20106020,333911,3561,355,PNR
12/31/1990,101020,10,10102010,211111,1311,380,PZE.1
12/31/1991,101020,10,10102010,211111,1311,380,PZE.1
12/31/1992,101020,10,10102010,211111,1311,380,PZE.1
12/31/1993,101020,10,10102010,211111,1311,380,PZE.1
12/31/1994,101020,10,10102010,211111,1311,380,PZE.1
12/31/1995,101020,10,10102010,211111,1311,380,PZE.1
12/31/1996,101020,10,10102010,211111,1311,380,PZE.1
12/31/1997,101020,10,10102010,211111,1311,380,PZE.1
12/31/1998,101020,10,10102010,211111,1311,380,PZE.1
9/30/1990,551020,55,55102010,221210,4924,710,PGL.1
9/30/1991,551020,55,55102010,221210,4924,710,PGL.1
9/30/1992,551020,55,55102010,221210,4924,710,PGL.1
9/30/1993,551020,55,55102010,221210,4924,710,PGL.1
9/30/1994,551020,55,55102010,221210,4924,710,PGL.1
9/30/1995,551020,55,55102010,221210,4924,710,PGL.1
9/30/1996,551020,55,55102010,221210,4924,710,PGL.1
9/30/1997,551020,55,55102010,221210,4924,710,PGL.1
9/30/1998,551020,55,55102010,221210,4924,710,PGL.1
9/30/1999,551020,55,55102010,221210,4924,710,PGL.1
9/30/2000,551020,55,55102010,221210,4924,710,PGL.1
9/30/2001,551020,55,55102010,221210,4924,710,PGL.1
9/30/2002,551020,55,55102010,221210,4924,710,PGL.1
9/30/2003,551020,55,55102010,221210,4924,710,PGL.1
9/30/2004,551020,55,55102010,221210,4924,710,PGL.1
9/30/2005,551020,55,55102010,221210,4924,710,PGL.1
9/30/2006,551020,55,55102010,221210,4924,710,PGL.1
1/31/1990,255040,25,25504050,441310,5531,449,PBY
1/31/1991,255040,25,25504050,441310,5531,449,PBY
1/31/1992,255040,25,25504050,441310,5531,449,PBY
1/31/1993,255040,25,25504050,441310,5531,449,PBY
1/31/1994,255040,25,25504050,441310,5531,449,PBY
1/31/1995,255040,25,25504050,441310,5531,449,PBY
1/31/1996,255040,25,25504050,441310,5531,449,PBY
1/31/1997,255040,25,25504050,441310,5531,449,PBY
1/31/1998,255040,25,25504050,441310,5531,449,PBY
1/31/1999,255040,25,25504050,441310,5531,449,PBY
1/31/2000,255040,25,25504050,441310,5531,449,PBY
1/31/2001,255040,25,25504050,441310,5531,449,PBY
1/31/2002,255040,25,25504050,441310,5531,449,PBY
1/31/2003,255040,25,25504050,441310,5531,449,PBY
1/31/2004,255040,25,25504050,441310,5531,449,PBY
1/31/2005,255040,25,25504050,441310,5531,449,PBY
1/31/2006,255040,25,25504050,441310,5531,449,PBY
1/31/2007,255040,25,25504050,441310,5531,449,PBY
1/31/2008,255040,25,25504050,441310,5531,449,PBY
1/31/2009,255040,25,25504050,441310,5531,449,PBY
1/31/2010,255040,25,25504050,441310,5531,449,PBY
1/31/2011,255040,25,25504050,441310,5531,449,PBY
1/31/2012,255040,25,25504050,441310,5531,449,PBY
1/31/2013,255040,25,25504050,441310,5531,449,PBY
1/31/2014,255040,25,25504050,441310,5531,449,PBY
1/31/2015,255040,25,25504050,441310,5531,449,PBY
12/31/1990,302010,30,30201030,311919,2080,145,PEP
12/31/1991,302010,30,30201030,311919,2080,145,PEP
12/31/1992,302010,30,30201030,311919,2080,145,PEP
12/31/1993,302010,30,30201030,311919,2080,145,PEP
12/31/1994,302010,30,30201030,311919,2080,145,PEP
12/31/1995,302010,30,30201030,311919,2080,145,PEP
12/31/1996,302010,30,30201030,311919,2080,145,PEP
12/31/1997,302010,30,30201030,311919,2080,145,PEP
12/31/1998,302010,30,30201030,311919,2080,145,PEP
12/31/1999,302010,30,30201030,311919,2080,145,PEP
12/31/2000,302010,30,30201030,311919,2080,145,PEP
12/31/2001,302010,30,30201030,311919,2080,145,PEP
12/31/2002,302010,30,30201030,311919,2080,145,PEP
12/31/2003,302010,30,30201030,311919,2080,145,PEP
12/31/2004,302010,30,30201030,311919,2080,145,PEP
12/31/2005,302010,30,30201030,311919,2080,145,PEP
12/31/2006,302010,30,30201030,311919,2080,145,PEP
12/31/2007,302010,30,30201030,311919,2080,145,PEP
12/31/2008,302010,30,30201030,311919,2080,145,PEP
12/31/2009,302010,30,30201030,311919,2080,145,PEP
12/31/2010,302010,30,30201030,311919,2080,145,PEP
12/31/2011,302010,30,30201030,311919,2080,145,PEP
12/31/2012,302010,30,30201030,311919,2080,145,PEP
12/31/2013,302010,30,30201030,311919,2080,145,PEP
12/31/2014,302010,30,30201030,311919,2080,145,PEP
12/31/2015,302010,30,30201030,311919,2080,145,PEP
12/31/2016,302010,30,30201030,311919,2080,145,PEP
12/31/2017,302010,30,30201030,311919,2080,145,PEP
7/31/1990,352030,35,35203010,325413,2835,300,ABI.3
7/31/1991,352030,35,35203010,325413,2835,300,ABI.3
7/31/1992,352030,35,35203010,325413,2835,300,ABI.3
6/30/1993,352030,35,35203010,325413,2835,300,ABI.3
6/30/1994,352030,35,35203010,325413,2835,300,ABI.3
6/30/1995,352030,35,35203010,325413,2835,300,ABI.3
6/30/1996,352030,35,35203010,325413,2835,300,ABI.3
6/30/1997,352030,35,35203010,325413,2835,300,ABI.3
6/30/1998,352030,35,35203010,325413,2835,300,ABI.3
6/30/1999,352030,35,35203010,325413,2835,300,ABI.3
6/30/2000,352030,35,35203010,325413,2835,300,ABI.3
6/30/2001,352030,35,35203010,325413,2835,300,ABI.3
12/31/1990,352020,35,35202010,325412,2834,285,PFE
12/31/1991,352020,35,35202010,325412,2834,285,PFE
12/31/1992,352020,35,35202010,325412,2834,285,PFE
12/31/1993,352020,35,35202010,325412,2834,285,PFE
12/31/1994,352020,35,35202010,325412,2834,285,PFE
12/31/1995,352020,35,35202010,325412,2834,285,PFE
12/31/1996,352020,35,35202010,325412,2834,285,PFE
12/31/1997,352020,35,35202010,325412,2834,285,PFE
12/31/1998,352020,35,35202010,325412,2834,285,PFE
12/31/1999,352020,35,35202010,325412,2834,285,PFE
12/31/2000,352020,35,35202010,325412,2834,285,PFE
12/31/2001,352020,35,35202010,325412,2834,285,PFE
12/31/2002,352020,35,35202010,325412,2834,285,PFE
12/31/2003,352020,35,35202010,325412,2834,285,PFE
12/31/2004,352020,35,35202010,325412,2834,285,PFE
12/31/2005,352020,35,35202010,325412,2834,285,PFE
12/31/2006,352020,35,35202010,325412,2834,285,PFE
12/31/2007,352020,35,35202010,325412,2834,285,PFE
12/31/2008,352020,35,35202010,325412,2834,285,PFE
12/31/2009,352020,35,35202010,325412,2834,285,PFE
12/31/2010,352020,35,35202010,325412,2834,285,PFE
12/31/2011,352020,35,35202010,325412,2834,285,PFE
12/31/2012,352020,35,35202010,325412,2834,285,PFE
12/31/2013,352020,35,35202010,325412,2834,285,PFE
12/31/2014,352020,35,35202010,325412,2834,285,PFE
12/31/2015,352020,35,35202010,325412,2834,285,PFE
12/31/2016,352020,35,35202010,325412,2834,285,PFE
12/31/2017,352020,35,35202010,325412,2834,285,PFE
12/31/1990,551010,55,55101010,22111,4911,705,EXC
12/31/1991,551010,55,55101010,22111,4911,705,EXC
12/31/1992,551010,55,55101010,22111,4911,705,EXC
12/31/1993,551010,55,55101010,22111,4911,705,EXC
12/31/1994,551010,55,55101010,22111,4911,705,EXC
12/31/1995,551010,55,55101010,22111,4911,705,EXC
12/31/1996,551010,55,55101010,22111,4911,705,EXC
12/31/1997,551010,55,55101010,22111,4911,705,EXC
12/31/1998,551010,55,55101010,22111,4911,705,EXC
12/31/1999,551010,55,55101010,22111,4911,705,EXC
12/31/2000,551010,55,55101010,22111,4911,705,EXC
12/31/2001,551010,55,55101010,22111,4911,705,EXC
12/31/2002,551010,55,55101010,22111,4911,705,EXC
12/31/2003,551010,55,55101010,22111,4911,705,EXC
12/31/2004,551010,55,55101010,22111,4911,705,EXC
12/31/2005,551010,55,55101010,22111,4911,705,EXC
12/31/2006,551010,55,55101010,22111,4911,705,EXC
12/31/2007,551010,55,55101010,22111,4911,705,EXC
12/31/2008,551010,55,55101010,22111,4911,705,EXC
12/31/2009,551010,55,55101010,22111,4911,705,EXC
12/31/2010,551010,55,55101010,22111,4911,705,EXC
12/31/2011,551010,55,55101010,22111,4911,705,EXC
12/31/2012,551010,55,55101010,22111,4911,705,EXC
12/31/2013,551010,55,55101010,22111,4911,705,EXC
12/31/2014,551010,55,55101010,22111,4911,705,EXC
12/31/2015,551010,55,55101010,22111,4911,705,EXC
12/31/2016,551010,55,55101010,22111,4911,705,EXC
12/31/2017,551010,55,55101010,22111,4911,705,EXC
12/31/1990,302030,30,30203010,312230,2111,470,MO
12/31/1991,302030,30,30203010,312230,2111,470,MO
12/31/1992,302030,30,30203010,312230,2111,470,MO
12/31/1993,302030,30,30203010,312230,2111,470,MO
12/31/1994,302030,30,30203010,312230,2111,470,MO
12/31/1995,302030,30,30203010,312230,2111,470,MO
12/31/1996,302030,30,30203010,312230,2111,470,MO
12/31/1997,302030,30,30203010,312230,2111,470,MO
12/31/1998,302030,30,30203010,312230,2111,470,MO
12/31/1999,302030,30,30203010,312230,2111,470,MO
12/31/2000,302030,30,30203010,312230,2111,470,MO
12/31/2001,302030,30,30203010,312230,2111,470,MO
12/31/2002,302030,30,30203010,312230,2111,470,MO
12/31/2003,302030,30,30203010,312230,2111,470,MO
12/31/2004,302030,30,30203010,312230,2111,470,MO
12/31/2005,302030,30,30203010,312230,2111,470,MO
12/31/2006,302030,30,30203010,312230,2111,470,MO
12/31/2007,302030,30,30203010,312230,2111,470,MO
12/31/2008,302030,30,30203010,312230,2111,470,MO
12/31/2009,302030,30,30203010,312230,2111,470,MO
12/31/2010,302030,30,30203010,312230,2111,470,MO
12/31/2011,302030,30,30203010,312230,2111,470,MO
12/31/2012,302030,30,30203010,312230,2111,470,MO
12/31/2013,302030,30,30203010,312230,2111,470,MO
12/31/2014,302030,30,30203010,312230,2111,470,MO
12/31/2015,302030,30,30203010,312230,2111,470,MO
12/31/2016,302030,30,30203010,312230,2111,470,MO
12/31/2017,302030,30,30203010,312230,2111,470,MO
3/31/1990,201020,20,20102010,333412,3564,345,PHL.1
12/31/1990,101020,10,10102020,211111,1311,385,COP
12/31/1991,101020,10,10102020,211111,1311,385,COP
12/31/1992,101020,10,10102020,211111,1311,385,COP
12/31/1993,101020,10,10102020,211111,1311,385,COP
12/31/1994,101020,10,10102020,211111,1311,385,COP
12/31/1995,101020,10,10102020,211111,1311,385,COP
12/31/1996,101020,10,10102020,211111,1311,385,COP
12/31/1997,101020,10,10102020,211111,1311,385,COP
12/31/1998,101020,10,10102020,211111,1311,385,COP
12/31/1999,101020,10,10102020,211111,1311,385,COP
12/31/2000,101020,10,10102020,211111,1311,385,COP
12/31/2001,101020,10,10102020,211111,1311,385,COP
12/31/2002,101020,10,10102020,211111,1311,385,COP
12/31/2003,101020,10,10102020,211111,1311,385,COP
12/31/2004,101020,10,10102020,211111,1311,385,COP
12/31/2005,101020,10,10102020,211111,1311,385,COP
12/31/2006,101020,10,10102020,211111,1311,385,COP
12/31/2007,101020,10,10102020,211111,1311,385,COP
12/31/2008,101020,10,10102020,211111,1311,385,COP
12/31/2009,101020,10,10102020,211111,1311,385,COP
12/31/2010,101020,10,10102020,211111,1311,385,COP
12/31/2011,101020,10,10102020,211111,1311,385,COP
12/31/2012,101020,10,10102020,211111,1311,385,COP
12/31/2013,101020,10,10102020,211111,1311,385,COP
12/31/2014,101020,10,10102020,211111,1311,385,COP
12/31/2015,101020,10,10102020,211111,1311,385,COP
12/31/2016,101020,10,10102020,211111,1311,385,COP
12/31/2017,101020,10,10102020,211111,1311,385,COP
1/31/1990,252030,25,25203010,315,2300,465,PVH
1/31/1991,252030,25,25203010,315,2300,465,PVH
1/31/1992,252030,25,25203010,315,2300,465,PVH
1/31/1993,252030,25,25203010,315,2300,465,PVH
1/31/1994,252030,25,25203010,315,2300,465,PVH
1/31/1995,252030,25,25203010,315,2300,465,PVH
1/31/1996,252030,25,25203010,315,2300,465,PVH
1/31/1997,252030,25,25203010,315,2300,465,PVH
1/31/1998,252030,25,25203010,315,2300,465,PVH
1/31/1999,252030,25,25203010,315,2300,465,PVH
1/31/2000,252030,25,25203010,315,2300,465,PVH
1/31/2001,252030,25,25203010,315,2300,465,PVH
1/31/2002,252030,25,25203010,315,2300,465,PVH
1/31/2003,252030,25,25203010,315,2300,465,PVH
1/31/2004,252030,25,25203010,315,2300,465,PVH
1/31/2005,252030,25,25203010,315,2300,465,PVH
1/31/2006,252030,25,25203010,315,2300,465,PVH
1/31/2007,252030,25,25203010,315,2300,465,PVH
1/31/2008,252030,25,25203010,315,2300,465,PVH
1/31/2009,252030,25,25203010,315,2300,465,PVH
1/31/2010,252030,25,25203010,315,2300,465,PVH
1/31/2011,252030,25,25203010,315,2300,465,PVH
1/31/2012,252030,25,25203010,315,2300,465,PVH
1/31/2013,252030,25,25203010,315,2300,465,PVH
1/31/2014,252030,25,25203010,315,2300,465,PVH
1/31/2015,252030,25,25203010,315,2300,465,PVH
1/31/2016,252030,25,25203010,315,2300,465,PVH
1/31/2017,252030,25,25203010,315,2300,465,PVH
1/31/2018,252030,25,25203010,315,2300,465,PVH
8/31/1990,302020,30,30202010,111150,100,112,PHB.1
8/31/1991,302020,30,30202010,111150,100,112,PHB.1
8/31/1992,302020,30,30202010,111150,100,112,PHB.1
8/31/1993,302020,30,30202010,111150,100,112,PHB.1
8/31/1994,302020,30,30202010,111150,100,112,PHB.1
8/31/1995,302020,30,30202010,111150,100,112,PHB.1
8/31/1996,302020,30,30202010,111150,100,112,PHB.1
8/31/1997,302020,30,30202010,111150,100,112,PHB.1
8/31/1998,302020,30,30202010,111150,100,112,PHB.1
12/31/1990,202010,20,20201060,333318,3579,370,PBI
12/31/1991,202010,20,20201060,333318,3579,370,PBI
12/31/1992,202010,20,20201060,333318,3579,370,PBI
12/31/1993,202010,20,20201060,333318,3579,370,PBI
12/31/1994,202010,20,20201060,333318,3579,370,PBI
12/31/1995,202010,20,20201060,333318,3579,370,PBI
12/31/1996,202010,20,20201060,333318,3579,370,PBI
12/31/1997,202010,20,20201060,333318,3579,370,PBI
12/31/1998,202010,20,20201060,333318,3579,370,PBI
12/31/1999,202010,20,20201060,333318,3579,370,PBI
12/31/2000,202010,20,20201060,333318,3579,370,PBI
12/31/2001,202010,20,20201060,333318,3579,370,PBI
12/31/2002,202010,20,20201060,333318,3579,370,PBI
12/31/2003,202010,20,20201060,333318,3579,370,PBI
12/31/2004,202010,20,20201060,333318,3579,370,PBI
12/31/2005,202010,20,20201060,333318,3579,370,PBI
12/31/2006,202010,20,20201060,333318,3579,370,PBI
12/31/2007,202010,20,20201060,333318,3579,370,PBI
12/31/2008,202010,20,20201060,333318,3579,370,PBI
12/31/2009,202010,20,20201060,333318,3579,370,PBI
12/31/2010,202010,20,20201060,333318,3579,370,PBI
12/31/2011,202010,20,20201060,333318,3579,370,PBI
12/31/2012,202010,20,20201060,333318,3579,370,PBI
12/31/2013,202010,20,20201060,333318,3579,370,PBI
12/31/2014,202010,20,20201060,333318,3579,370,PBI
12/31/2015,202010,20,20201060,333318,3579,370,PBI
12/31/2016,202010,20,20201060,333318,3579,370,PBI
12/31/2017,202010,20,20201060,333318,3579,370,PBI
12/31/1990,203010,20,20301010,488510,4731,620,PZSM.CM
12/31/1991,203010,20,20301010,488510,4731,620,PZSM.CM
12/31/1992,203010,20,20301010,488510,4731,620,PZSM.CM
12/31/1993,203010,20,20301010,488510,4731,620,PZSM.CM
12/31/1994,203010,20,20301010,488510,4731,620,PZSM.CM
12/31/1995,203010,20,20301010,488510,4731,620,PZSM.CM
12/31/1996,203010,20,20301010,488510,4731,620,PZSM.CM
12/31/1997,203010,20,20301010,488510,4731,620,PZSM.CM
12/31/1998,203010,20,20301010,488510,4731,620,PZSM.CM
12/31/1990,151040,15,15104030,212221,1040,265,PDG
12/31/1991,151040,15,15104030,212221,1040,265,PDG
12/31/1992,151040,15,15104030,212221,1040,265,PDG
12/31/1993,151040,15,15104030,212221,1040,265,PDG
12/31/1994,151040,15,15104030,212221,1040,265,PDG
12/31/1995,151040,15,15104030,212221,1040,265,PDG
12/31/1996,151040,15,15104030,212221,1040,265,PDG
12/31/1997,151040,15,15104030,212221,1040,265,PDG
12/31/1998,151040,15,15104030,212221,1040,265,PDG
12/31/1999,151040,15,15104030,212221,1040,265,PDG
12/31/2000,151040,15,15104030,212221,1040,265,PDG
12/31/2001,151040,15,15104030,212221,1040,265,PDG
12/31/2002,151040,15,15104030,212221,1040,265,PDG
12/31/2003,151040,15,15104030,212221,1040,265,PDG
12/31/2004,151040,15,15104030,212221,1040,265,PDG
12/31/1990,252020,25,25202020,333315,3861,403,PRDCQ
12/31/1991,252020,25,25202020,333315,3861,403,PRDCQ
12/31/1992,252020,25,25202020,333315,3861,403,PRDCQ
12/31/1993,252020,25,25202020,333315,3861,403,PRDCQ
12/31/1994,252020,25,25202020,333315,3861,403,PRDCQ
12/31/1995,252020,25,25202020,333315,3861,403,PRDCQ
12/31/1996,252020,25,25202020,333315,3861,403,PRDCQ
12/31/1997,252020,25,25202020,333315,3861,403,PRDCQ
12/31/1998,252020,25,25202020,333315,3861,403,PRDCQ
12/31/1999,252020,25,25202020,333315,3861,403,PRDCQ
12/31/2000,252020,25,25202020,333315,3861,403,PRDCQ
12/31/1990,601010,60,60101080,321113,2421,400,PCH
12/31/1991,601010,60,60101080,321113,2421,400,PCH
12/31/1992,601010,60,60101080,321113,2421,400,PCH
12/31/1993,601010,60,60101080,321113,2421,400,PCH
12/31/1994,601010,60,60101080,321113,2421,400,PCH
12/31/1995,601010,60,60101080,321113,2421,400,PCH
12/31/1996,601010,60,60101080,321113,2421,400,PCH
12/31/1997,601010,60,60101080,321113,2421,400,PCH
12/31/1998,601010,60,60101080,321113,2421,400,PCH
12/31/1999,601010,60,60101080,321113,2421,400,PCH
12/31/2000,601010,60,60101080,321113,2421,400,PCH
12/31/2001,601010,60,60101080,321113,2421,400,PCH
12/31/2002,601010,60,60101080,321113,2421,400,PCH
12/31/2003,601010,60,60101080,321113,2421,400,PCH
12/31/2004,601010,60,60101080,321113,2421,400,PCH
12/31/2005,601010,60,60101080,321113,2421,400,PCH
12/31/2006,601010,60,60101080,321113,2421,400,PCH
12/31/2007,601010,60,60101080,321113,2421,400,PCH
12/31/2008,601010,60,60101080,321113,2421,400,PCH
12/31/2009,601010,60,60101080,321113,2421,400,PCH
12/31/2010,601010,60,60101080,321113,2421,400,PCH
12/31/2011,601010,60,60101080,321113,2421,400,PCH
12/31/2012,601010,60,60101080,321113,2421,400,PCH
12/31/2013,601010,60,60101080,321113,2421,400,PCH
12/31/2014,601010,60,60101080,321113,2421,400,PCH
12/31/2015,601010,60,60101080,321113,2421,400,PCH
12/31/2016,601010,60,60101080,321113,2421,400,PCH
12/31/2017,601010,60,60101080,321113,2421,400,PCH
12/31/1990,551010,55,55101010,2211,4911,705,POM
12/31/1991,551010,55,55101010,2211,4911,705,POM
12/31/1992,551010,55,55101010,2211,4911,705,POM
12/31/1993,551010,55,55101010,2211,4911,705,POM
12/31/1994,551010,55,55101010,2211,4911,705,POM
12/31/1995,551010,55,55101010,2211,4911,705,POM
12/31/1996,551010,55,55101010,2211,4911,705,POM
12/31/1997,551010,55,55101010,2211,4911,705,POM
12/31/1998,551010,55,55101010,2211,4911,705,POM
12/31/1999,551010,55,55101010,2211,4911,705,POM
12/31/2000,551010,55,55101010,2211,4911,705,POM
